149 Al 1 B 1 0.83 300.
150 Al 1 B 1 0.5 300.
151 Al NA B NA 0.74 400.
152 Al 1 N 1 5.74 300.
153 Al 1 N 1 5.88 300.
154 Al 1 N 1 5.9 300.
155 Al 1 N 1 5.9 300.
156 Al 2 O 3 9.5 300.
157 Al 2 O 3 9.9 300.
158 Al 2 O 3 8.7 300.
159 Al 2 O 3 8.56 0.
160 Al 2 O 3 7. 300.
161 Al 2 O 3 7.3 300.
162 Al 1 P 1 2.45 300.
163 Al 1 P 1 2.51 6.0
164 Al 1 P 1 2.42 293.
165 Al 1 P 1 2.65 300.
166 Al 2 S 3 4.1 300.
167 Al 1 As 1 2.1 300.
168 Al 1 As 1 2.9 300.
169 Al 1 As 1 2.25 0.
170 Al 1 As 1 2.228 2.0
171 Al 1 As 1 2.223 77.
172 Al 1 As 1 2.205 145.
173 Al 1 As 1 2.13 300.
174 Al 1 As 1 2.16 300.
175 Al 1 As 1 2.2 300.
176 Al 1 As 1 3.5 300.
177 Al 1 As 1 2.233 77.
178 Al 1 As 1 2.215 145.
179 Al 2 Se 3 3.1 300.
180 Al 1 Sb 1 1.62 300.
181 Al 1 Sb 1 2.218 300.
182 Al 1 Sb 1 1.62 300.
183 Al 1 Sb 1 1.6 0.
184 Al 2 Te 3 2.5 300.
185 Al 2 Te 3 2.5 300.
186 Al 2 Te 3 2.2 800.
187 Al 1 Bi 1 0.4 300.
188 Si 1 C 1 2.2 300.
189 Si 1 C 1 2.86 300.
190 Si 1 C 1 2.39 4.2
191 Si 1 C 1 2.6 300.
192 Si 1 C 1 2.86 300.
193 Si 1 C 1 3.33 4.2
194 Si 1 C 1 4.4 300.
195 Si 3 N 4 5. 300.
196 Si 3 N 4 5.1 300.
197 Si 3 N 4 4.5 300.
198 Si 1 O 2 11. 300.
199 Si 1 O 2 10.4 300.
200 Si 1 O 2 8. 300.
201 Si 1 O 2 8.4 300.
202 Si NA NA NA 1.12 291.
203 Si NA NA NA 1.166 4.2
204 Si NA NA NA 1.17 4.2
205 Si NA NA NA 1.165 35.
206 Si NA NA NA 1.16 77.
207 Si NA NA NA 1.16 85.
208 Si NA NA NA 1.12 300.
209 Si 1 P 2 1.89 300.
210 Si 1 As 1 1.45 300.
211 Si 1 As 1 1.48 300.
212 Si 1 As 1 1.57 300.
213 Si 1 As 1 2.2 300.
214 Si 1 Se 2 1.72 300.
215 Si 1 Se 2 1.74 300.
216 Si 1 Sn 1 0.59 300.
217 Si 2 Te 3 1.98 300.
218 Si 1 Te 2 1.85 800.
219 Si 1 Te 2 2.18 300.
220 Si 2 Te 3 2. 300.
221 P NA NA NA 0.33 300.
222 P NA NA NA 1.6 300.
223 P NA NA NA 1.4 300.
224 P NA NA NA 0.35 300.
225 P NA As NA 0.23 300.
226 S NA NA NA 3.82 300.
227 S NA NA NA 4.2 300.
228 S NA NA NA 3.82 300.
229 K 1 F 1 10.9 300.
230 K 1 F 1 10.9 80.
231 K 1 F 1 9.61 293.
232 K 1 F 1 10.3 293.
233 K 2 S 1 2.1 300.
234 K 1 Cl 1 8.5 80.
235 K 1 Cl 1 8.9 10.
236 K 1 Cl 1 7.8 55.
237 K 1 Cl 1 8.69 77.
238 K 1 Cl 1 7.68 300.
239 K 2 Se 1 1.8 300.
240 K 1 Br 1 7.6 300.
241 K 1 Br 1 8. 10.
242 K 1 Br 1 7.3 20.
243 K 1 Br 1 6.75 55.
244 K 1 Br 1 7.215 78.
245 K 1 Br 1 7.76 80.
246 K 1 Br 1 6.58 300.
247 K 1 Br 1 7.13 300.
248 K 3 Sb 1 1.8 300.
249 K 3 Sb 1 1. 300.
250 K 3 Sb 1 1.4 300.
251 K 3 Sb 1 1.1 300.
252 K 3 Sb 1 1.1 300.
253 K 3 Sb 1 1.1 300.
254 K 2 Te 1 1.9 300.
255 K 1 I 1 6.17 300.
256 K 1 I 1 6.31 10.
257 K 1 I 1 6.25 55.
258 K 1 I 1 6.375 78.
259 K 1 I 1 6.08 80.
260 K 1 I 1 6.2 80.
261 K 1 I 1 6.2 80.
262 K 1 I 1 5.61 300.
263 K 1 I 1 5.92 300.
264 K 1 I 1 6.28 300.
265 Ca 1 B 6 4.5 300.
266 Ca 1 B 6 4.4 0.
267 Ca 1 B 6 3.3 300.
268 Ca 1 O 1 7.7 300.
269 Ca 1 O 1 6.7 300.
270 Ca 1 O 1 7. 300.
271 Ca 1 O 1 7.03 300.
272 Ca 1 O 1 7.5 300.
273 Ca 1 F 2 10. 300.
274 Ca 2 Si 1 1.9 300.
275 Ca 1 S 1 5.8 300.
276 Ca 1 S 1 5.38 70.
277 Ca 1 Se 1 4.87 77.
278 Ca 2 Sn 1 0.9 300.
279 Ca 1 Te 1 4.07 70.
280 Ca 1 I 2 5.98 77.
281 Ca 2 Pb 1 0.46 300.
282 Se 1 N 1 2.6 0.
283 Se 2 O 3 6. 300.
284 Se 2 O 3 6.2 80.
285 Se 2 O 3 5.4 300.
286 Se 2 O 3 1.7 873.
287 Se 2 S 3 2. 300.
288 Ti NA C NA 0.3 293.
289 Ti 2 O 3 0.02 4.2
290 Ti 1 O 2 3. 296.
291 Ti 1 O 2 3.3 296.
292 Ti 2 O 3 0.02 4.2
293 Ti 2 O 3 0.05 180.
294 Ti 1 O 2 3.05 300.
295 Ti 1 O 2 3.5 300.
296 Ti 1 O 2 3.75 300.
297 Ti 1 O 2 2.9 300.
298 Ti 1 S 2 1.24 300.
299 Ti 2 S 3 0.3 300.
300 Ti 1 S 3 0.9 300.
301 Ti 1 S 2 1.95 300.
302 Ti 1 Cl 3 NA 300.
303 Ti 1 Se 2 0.69 300.
304 Ti 1 Se 2 1.55 300.
305 Ti 1 Te 2 1. 300.
306 V 1 O 1 0.3 0.
307 V 2 O 3 0.1 77.
308 V 2 O 5 2.34 300.
309 V 1 O 2 0.65 300.
310 V 2 O 4 0.66 300.
311 V 5 O 9 0.15 100.
312 V 4 O 7 0.8 200.
313 V 2 O 5 2.49 0.
314 V 2 O 5 2.54 0.
315 V 2 O 5 2.3 300.
316 V 2 O 5 2.36 300.
317 V 1 O 2 0.4 300.
318 V 2 O 5 2.32 300.
319 V 1 O 2 0.12 339.
320 V 2 O 5 1.95 273.
321 Cr 2 O 3 1.68 300.
322 Cr 1 O 2 0.23 300.
323 Cr 2 O 3 1.59 300.
324 Cr 2 O 3 1. 300.
325 Cr 2 O 3 1.62 300.
326 Cr 1 O 2 NA 300.
327 Cr 1 Si 2 0.35 300.
328 Cr 2 S 3 0.9 300.
329 Cr 3 Se 4 0.015 300.
330 Cr 2 Se 3 0.025 300.
331 Cr 3 Se 4 0.015 300.
332 Cr 2 Se 3 0.15 300.
333 Cr 1 Br 3 NA 0.
334 Cr 1 Sb 1 0.2 300.
335 Cr NA Te NA 0.02 300.
336 Mn 1 O 2 0.26 300.
337 Mn 1 O 1 3.7 300.
338 Mn 1 O 1 1.84 300.
339 Mn 1 O 1 2.6 300.
340 Mn 1 O 2 0.28 300.
341 Mn 1 O 2 0.7 300.
342 Mn 1 O 1 2.2 300.
343 Mn 1 F 2 9.9 77.
344 Mn 1 F 2 10.2 300.
345 Mn 1 F 2 10.24 77.
346 Mn 1 Al 3 0.58 300.
347 Mn NA Si NA 0.6 600.
348 Mn NA Si NA 0.8 0.
349 Mn 1 S 1 6.2 300.
350 Mn 1 S 1 6. 300.
351 Mn 1 Se 2 0.2 300.
352 Mn 1 Se 1 1.8 300.
353 Mn 1 Te 1 1.25 300.
354 Mn 1 Te 2 0.48 300.
355 Mn 1 Te 1 1.35 80.
356 Mn 1 Te 2 0.2 300.
357 Mn 1 I 2 4.04 77.
358 Mn 1 I 2 4.4 77.
359 Fe 2 O 3 2.34 300.
360 Fe 2 O 3 1.06 600.
361 Fe 2 O 3 2.2 300.
362 Fe 1 Si 2 0.9 0.
363 Fe 1 Si 1 0.1 300.
364 Fe 1 Si 2 0.85 0.
365 Fe 1 Si 2 0.88 0.
366 Fe 1 P 2 0.4 300.
367 Fe 1 S 2 1.2 300.
368 Fe 1 As 2 0.2 300.
369 Fe 1 As 2 0.2 300.
370 Fe 1 Se 2 0.6 300.
371 Fe 1 Se 2 0.5 300.
372 Fe 1 Sb 2 0.17 300.
373 Fe 1 Sb 2 0.05 300.
374 Fe 2 Te 3 0.6 300.
375 Fe 1 Te 2 0.46 300.
376 Fe 2 Te 3 0.34 0.0
377 Fe 1 I 2 5.15 300.
378 Co 1 O 1 0.47 250.
379 Co 1 O 1 0.78 373.
380 Co 1 O 1 0.125 500.
381 Co 1 F 2 NA 300.
382 Co 1 F 2 NA 300.
383 Co 1 Si 1 0.045 300.
384 Co 1 As 2 0.15 300.
385 Co 1 As 3 0.25 300.
386 Co NA Te NA 0.2 300.
387 Ni 1 O 1 3.7 300.
388 Ni 1 O 1 0.92 300.
389 Ni 1 O 1 4. 300.
390 Ni 1 O 1 3.7 700.
391 Ni 1 P 2 0.5 300.
392 Ni 1 S 1 0.12 264.
393 Ni 1 S 2 0.5 300.
394 Ni 1 S 1 0.01 77.
395 Ni 1 As 2 0.05 0.
396 Ni NA Te NA 0.23 300.
397 Cu 1 N 3 4.17 300.
398 Cu 1 N 3 4.96 300.
399 Cu 2 O 1 2.023 77.
400 Cu 2 O 1 2.17 0.
401 Cu 2 O 1 2.58 0.
402 Cu 2 O 1 2.59 293.
403 Cu 2 O 1 2.02 300.
404 Cu 2 O 1 2.02 300.
405 Cu 2 O 1 2.67 300.
406 Cu 1 P 2 1.4 300.
407 Cu 1 P 2 1.51 300.
408 Cu 2 S 1 1.21 300.
409 Cu 2 S 1 1.93 293.
410 Cu 2 S 1 1.7 300.
411 Cu 2 S 1 1.8 300.
412 Cu 2 S 1 1.84 300.
413 Cu 2 S 1 1.93 300.
414 Cu 2 S 1 1.26 80.
415 Cu 2 S 1 1.05 300.
416 Cu 1 Cl 1 3.306 80.
417 Cu 2 Se 1 1.23 293.
418 Cu 2 Se 1 1.23 300.
419 Cu 2 Se 1 1.29 300.
420 Cu 2 Se 1 1.3 300.
421 Cu 1 Br 1 2.987 80.
422 Cu 1 Br 1 3.02 8.0
423 Cu 2 Te 1 1.08 300.
424 Cu 2 Te 1 1.15 80.
425 Cu 2 Te 1 1.02 300.
426 Cu 2 Te 1 1.04 300.
427 Cu 2 Te 1 1.04 300.
428 Cu 1 I 1 3.07 300.
